,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,New Jersey,New Jersey,863,3150,%null%,4960795,17.396405213277305,17.40,17.396405213277305,17.396405213277305,17.4
1,%null%,%null%,True,True,Rhode Island,Rhode Island,152,480,%null%,771405,19.70430577971364,19.70,19.70430577971364,19.70430577971364,19.7
2,%null%,%null%,True,True,New York,New York,2175,7613,%null%,10858889,20.029673385555373,20.03,20.029673385555373,20.029673385555373,20.0
3,%null%,%null%,True,True,Maryland,Maryland,610,2300,%null%,3020582,20.1947836542759,20.19,20.1947836542759,20.1947836542759,20.2
4,%null%,%null%,True,True,Massachusetts,Massachusetts,1037,3722,%null%,4894728,21.1860597769682,21.19,21.1860597769682,21.1860597769682,21.2
5,%null%,%null%,True,True,California,California,3026,10452,%null%,13815325,21.90321255562211,21.90,21.90321255562211,21.90321255562211,21.9
6,%null%,%null%,True,True,New Mexico,New Mexico,169,577,%null%,759740,22.244452049385316,22.24,22.244452049385316,22.244452049385316,22.2
7,%null%,%null%,True,True,Connecticut,Connecticut,528,1826,%null%,2330326,22.65777406251314,22.66,22.65777406251314,22.65777406251314,22.7
8,%null%,%null%,True,True,Florida,Florida,2603,8146,%null%,11467951,22.698039083006197,22.70,22.698039083006197,22.698039083006197,22.7
9,%null%,%null%,True,True,Illinois,Illinois,1744,6024,%null%,7597266,22.95562640560433,22.96,22.95562640560433,22.95562640560433,23.0
10,%null%,%null%,True,True,Louisiana,Louisiana,617,1782,%null%,2676273,23.054449228460623,23.05,23.054449228460623,23.054449228460623,23.1
11,%null%,%null%,True,True,Pennsylvania,Pennsylvania,2277,7700,%null%,9701126,23.471502174077525,23.47,23.471502174077525,23.471502174077525,23.5
12,%null%,%null%,True,True,Wisconsin,Wisconsin,1137,3887,%null%,4727246,24.052059063564705,24.05,24.052059063564705,24.052059063564705,24.1
13,%null%,%null%,True,True,District of Columbia,District of Columbia,61,327,%null%,249751,24.42432662932281,24.42,24.42432662932281,24.42432662932281,24.4
14,%null%,%null%,True,True,North Carolina,North Carolina,1609,5424,%null%,6528578,24.64548941591875,24.65,24.64548941591875,24.64548941591875,24.6
15,%null%,%null%,True,True,Vermont,Vermont,148,597,%null%,595151,24.867638632884763,24.87,24.867638632884763,24.867638632884763,24.9
16,%null%,%null%,True,True,Minnesota,Minnesota,1109,4008,%null%,4458035,24.876430983606006,24.88,24.876430983606006,24.876430983606006,24.9
17,%null%,%null%,True,True,New Hampshire,New Hampshire,316,1030,%null%,1238184,25.521247245966677,25.52,25.521247245966677,25.521247245966677,25.5
18,%null%,%null%,True,True,Washington,Washington,1315,4493,%null%,5111255,25.727536583480966,25.73,25.727536583480966,25.727536583480966,25.7
19,%null%,%null%,True,True,Nevada,Nevada,378,1103,%null%,1464563,25.809746661632175,25.81,25.809746661632175,25.809746661632175,25.8
20,%null%,%null%,True,True,Michigan,Michigan,1936,6271,%null%,7462582,25.942763510002305,25.94,25.942763510002305,25.942763510002305,25.9
21,%null%,%null%,True,True,Maine,Maine,330,1124,%null%,1269535,25.99376937225047,25.99,25.99376937225047,25.99376937225047,26.0
22,%null%,%null%,True,True,Virginia,Virginia,1372,4487,%null%,5213717,26.31519892621713,26.32,26.31519892621713,26.31519892621713,26.3
23,%null%,%null%,True,True,Texas,Texas,3230,10072,%null%,11885058,27.176981382842225,27.18,27.176981382842225,27.176981382842225,27.2
24,%null%,%null%,True,True,South Carolina,South Carolina,899,2750,%null%,3290272,27.322969043288822,27.32,27.322969043288822,27.322969043288822,27.3
25,%null%,%null%,True,True,Wyoming,Wyoming,132,406,%null%,482320,27.367722673743575,27.37,27.367722673743575,27.367722673743575,27.4
26,%null%,%null%,True,True,North Dakota,North Dakota,177,539,%null%,644623,27.457909506796994,27.46,27.457909506796994,27.457909506796994,27.5
27,%null%,%null%,True,True,Montana,Montana,260,814,%null%,943656,27.552413167510196,27.55,27.552413167510196,27.552413167510196,27.6
28,%null%,%null%,True,True,Arizona,Arizona,1073,3399,%null%,3872615,27.707376023694586,27.71,27.707376023694586,27.707376023694586,27.7
29,%null%,%null%,True,True,Ohio,Ohio,2545,7936,%null%,9149813,27.814776105260297,27.81,27.814776105260297,27.814776105260297,27.8
30,%null%,%null%,True,True,Missouri,Missouri,1353,4130,%null%,4854359,27.871857025819473,27.87,27.871857025819473,27.871857025819473,27.9
31,%null%,%null%,True,True,Delaware,Delaware,170,577,%null%,608053,27.958089179726105,27.96,27.958089179726105,27.958089179726105,28.0
32,%null%,%null%,True,True,Iowa,Iowa,751,2462,%null%,2685614,27.963810138016854,27.96,27.963810138016854,27.963810138016854,28.0
33,%null%,%null%,True,True,Georgia,Georgia,1544,4735,%null%,5510193,28.020797093677118,28.02,28.020797093677118,28.020797093677118,28.0
34,%null%,%null%,True,True,South Dakota,South Dakota,205,649,%null%,723678,28.32751582886311,28.33,28.32751582886311,28.32751582886311,28.3
35,%null%,%null%,True,True,Nebraska,Nebraska,437,1509,%null%,1519341,28.762470044578535,28.76,28.762470044578535,28.762470044578535,28.8
36,%null%,%null%,True,True,Alabama,Alabama,954,2787,%null%,3269726,29.176756706831092,29.18,29.176756706831092,29.176756706831092,29.2
37,%null%,%null%,True,True,Kansas,Kansas,648,1988,%null%,2192217,29.559117550862894,29.56,29.559117550862894,29.559117550862894,29.6
38,%null%,%null%,True,True,Oregon,Oregon,935,2911,%null%,3148080,29.700642931564634,29.70,29.700642931564634,29.700642931564634,29.7
39,%null%,%null%,True,True,West Virginia,West Virginia,490,1347,%null%,1632071,30.023203647390343,30.02,30.023203647390343,30.023203647390343,30.0
40,%null%,%null%,True,True,Oklahoma,Oklahoma,765,2298,%null%,2544785,30.061478671086164,30.06,30.061478671086164,30.061478671086164,30.1
41,%null%,%null%,True,True,Kentucky,Kentucky,1158,3332,%null%,3765843,30.750087032305917,30.75,30.750087032305917,30.750087032305917,30.8
42,%null%,%null%,True,True,Colorado,Colorado,1233,3972,%null%,3893018,31.67208576996048,31.67,31.67208576996048,31.67208576996048,31.7
43,%null%,%null%,True,True,Arkansas,Arkansas,684,1879,%null%,2156694,31.715208555316607,31.72,31.715208555316607,31.715208555316607,31.7
44,%null%,%null%,True,True,Mississippi,Mississippi,529,1522,%null%,1652517,32.01177355512833,32.01,32.01177355512833,32.01177355512833,32.0
45,%null%,%null%,True,True,Tennessee,Tennessee,1637,4810,%null%,5097174,32.115835166702176,32.12,32.115835166702176,32.115835166702176,32.1
46,%null%,%null%,True,True,Indiana,Indiana,1724,5374,%null%,5276416,32.673693658725924,32.67,32.673693658725924,32.673693658725924,32.7
47,%null%,%null%,True,True,Idaho,Idaho,512,1438,%null%,1541463,33.215198807885756,33.22,33.215198807885756,33.215198807885756,33.2
