,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,New Mexico,New Mexico,50,144,%null%,186151,26.859914800350253,26.9,26.859914800350253,26.859914800350253,26.9
1,%null%,%null%,True,True,North Dakota,North Dakota,14,48,%null%,40207,34.81980749620713,34.8,34.81980749620713,34.81980749620713,34.8
2,%null%,%null%,True,True,Alaska,Alaska,44,128,%null%,109039,40.35253441429214,40.4,40.35253441429214,40.35253441429214,40.4
3,%null%,%null%,True,True,Arizona,Arizona,129,335,%null%,279130,46.21502525704869,46.2,46.21502525704869,46.21502525704869,46.2
4,%null%,%null%,True,True,Oklahoma,Oklahoma,166,453,%null%,339826,48.84852836451596,48.8,48.84852836451596,48.84852836451596,48.8
5,%null%,%null%,True,True,Montana,Montana,37,104,%null%,66192,55.897993715252596,55.9,55.897993715252596,55.897993715252596,55.9
6,%null%,%null%,True,True,North Carolina,North Carolina,66,156,%null%,115825,56.98251672782215,57.0,56.98251672782215,56.98251672782215,57.0
7,%null%,%null%,True,True,Nevada,Nevada,17,44,%null%,26502,64.14610218096747,64.1,64.14610218096747,64.14610218096747,64.1
8,%null%,%null%,True,True,South Dakota,South Dakota,48,111,%null%,73258,65.52185426847579,65.5,65.52185426847579,65.52185426847579,65.5
9,%null%,%null%,True,True,Louisiana,Louisiana,24,55,%null%,30358,79.05659134330325,79.1,79.05659134330325,79.05659134330325,79.1
10,%null%,%null%,True,True,Wisconsin,Wisconsin,45,127,%null%,52520,85.68164508758568,85.7,85.68164508758568,85.68164508758568,85.7
11,%null%,%null%,True,True,Wyoming,Wyoming,11,24,%null%,12146,90.56479499423678,90.6,90.56479499423678,90.56479499423678,90.6
12,%null%,%null%,True,True,Minnesota,Minnesota,59,154,%null%,60687,97.22016247301728,97.2,97.22016247301728,97.22016247301728,97.2
13,%null%,%null%,True,True,Utah,Utah,33,82,%null%,31014,106.40355968272394,106.4,106.40355968272394,106.40355968272394,106.4
14,%null%,%null%,True,True,Oregon,Oregon,50,115,%null%,46873,106.6712179719668,106.7,106.6712179719668,106.6712179719668,106.7
15,%null%,%null%,True,True,Mississippi,Mississippi,16,44,%null%,14992,106.72358591248667,106.7,106.72358591248667,106.72358591248667,106.7
16,%null%,%null%,True,True,Maryland,Maryland,16,38,%null%,14865,107.63538513286242,107.6,107.63538513286242,107.63538513286242,107.6
17,%null%,%null%,True,True,Rhode Island,Rhode Island,5,13,%null%,4633,107.92143319663286,107.9,107.92143319663286,107.92143319663286,107.9
18,%null%,%null%,True,True,Virginia,Virginia,25,84,%null%,23140,108.03802938634401,108.0,108.03802938634401,108.03802938634401,108.0
19,%null%,%null%,True,True,Washington,Washington,107,241,%null%,95740,111.76101942761646,111.8,111.76101942761646,111.76101942761646,111.8
20,%null%,%null%,True,True,Georgia,Georgia,28,89,%null%,24975,112.1121121121121,112.1,112.1121121121121,112.1121121121121,112.1
21,%null%,%null%,True,True,California,California,181,496,%null%,160861,112.51950441685679,112.5,112.51950441685679,112.51950441685679,112.5
22,%null%,%null%,True,True,Kansas,Kansas,27,85,%null%,23301,115.87485515643105,115.9,115.87485515643105,115.87485515643105,115.9
23,%null%,%null%,True,True,Texas,Texas,115,272,%null%,96976,118.58604190727601,118.6,118.58604190727601,118.58604190727601,118.6
24,%null%,%null%,True,True,Nebraska,Nebraska,20,38,%null%,16418,121.81751735899623,121.8,121.81751735899623,121.81751735899623,121.8
25,%null%,%null%,True,True,New York,New York,77,195,%null%,60197,127.91335116367927,127.9,127.91335116367927,127.91335116367927,127.9
26,%null%,%null%,True,True,Florida,Florida,75,184,%null%,55453,135.2496708924675,135.2,135.2496708924675,135.2496708924675,135.2
27,%null%,%null%,True,True,South Carolina,South Carolina,29,62,%null%,19363,149.77018024066518,149.8,149.77018024066518,149.77018024066518,149.8
28,%null%,%null%,True,True,Idaho,Idaho,31,85,%null%,20059,154.54409491998604,154.5,154.54409491998604,154.54409491998604,154.5
29,%null%,%null%,True,True,Michigan,Michigan,92,206,%null%,57651,159.5809266101195,159.6,159.5809266101195,159.5809266101195,159.6
30,%null%,%null%,True,True,Arkansas,Arkansas,39,84,%null%,23903,163.15943605405178,163.2,163.15943605405178,163.15943605405178,163.2
31,%null%,%null%,True,True,Tennessee,Tennessee,34,89,%null%,19841,171.36233052769518,171.4,171.36233052769518,171.36233052769518,171.4
32,%null%,%null%,True,True,Massachusetts,Massachusetts,22,51,%null%,12835,171.40631086871835,171.4,171.40631086871835,171.40631086871835,171.4
33,%null%,%null%,True,True,New Jersey,New Jersey,26,70,%null%,14320,181.56424581005587,181.6,181.56424581005587,181.56424581005587,181.6
34,%null%,%null%,True,True,Colorado,Colorado,68,152,%null%,37197,182.81044170228782,182.8,182.81044170228782,182.81044170228782,182.8
35,%null%,%null%,True,True,Connecticut,Connecticut,15,36,%null%,8111,184.9340401923314,184.9,184.9340401923314,184.9340401923314,184.9
36,%null%,%null%,True,True,Maine,Maine,19,38,%null%,8892,213.67521367521368,213.7,213.67521367521368,213.67521367521368,213.7
37,%null%,%null%,True,True,Alabama,Alabama,63,136,%null%,28165,223.68187466714008,223.7,223.68187466714008,223.68187466714008,223.7
38,%null%,%null%,True,True,Missouri,Missouri,67,139,%null%,27135,246.91358024691357,246.9,246.91358024691357,246.91358024691357,246.9
39,%null%,%null%,True,True,Ohio,Ohio,73,169,%null%,22944,318.16596931659694,318.2,318.16596931659694,318.16596931659694,318.2
40,%null%,%null%,True,True,Kentucky,Kentucky,30,67,%null%,9313,322.1303554171588,322.1,322.1303554171588,322.1303554171588,322.1
41,%null%,%null%,True,True,Hawaii,Hawaii,10,27,%null%,3099,322.6847370119393,322.7,322.6847370119393,322.6847370119393,322.7
42,%null%,%null%,True,True,Pennsylvania,Pennsylvania,62,143,%null%,19021,325.95552284317336,326.0,325.95552284317336,325.95552284317336,326.0
