,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,Rhode Island,Rhode Island,8,41,%null%,39360,20.32520325203252,20.33,20.32520325203252,20.32520325203252,20.3
1,%null%,%null%,True,True,Pennsylvania,Pennsylvania,131,550,%null%,503783,26.00325933983481,26.00,26.00325933983481,26.00325933983481,26.0
2,%null%,%null%,True,True,New Jersey,New Jersey,268,1062,%null%,942292,28.44128996107364,28.44,28.44128996107364,28.44128996107364,28.4
3,%null%,%null%,True,True,Massachusetts,Massachusetts,148,629,%null%,520119,28.455026638134733,28.46,28.455026638134733,28.455026638134733,28.5
4,%null%,%null%,True,True,Louisiana,Louisiana,25,113,%null%,85860,29.11716748194736,29.12,29.11716748194736,29.11716748194736,29.1
5,%null%,%null%,True,True,Maryland,Maryland,123,496,%null%,421227,29.20040738129322,29.20,29.20040738129322,29.20040738129322,29.2
6,%null%,%null%,True,True,New Hampshire,New Hampshire,13,48,%null%,42740,30.416471689284045,30.42,30.416471689284045,30.416471689284045,30.4
7,%null%,%null%,True,True,California,California,1881,7250,%null%,6136428,30.653011817298268,30.65,30.653011817298268,30.653011817298268,30.7
8,%null%,%null%,True,True,Wisconsin,Wisconsin,57,231,%null%,185474,30.732070263217487,30.73,30.732070263217487,30.732070263217487,30.7
9,%null%,%null%,True,True,Virginia,Virginia,196,735,%null%,614516,31.895019820476605,31.90,31.895019820476605,31.895019820476605,31.9
10,%null%,%null%,True,True,Missouri,Missouri,47,153,%null%,144420,32.54396897936574,32.54,32.54396897936574,32.54396897936574,32.5
11,%null%,%null%,True,True,Kansas,Kansas,31,113,%null%,94576,32.77787176450685,32.78,32.77787176450685,32.77787176450685,32.8
12,%null%,%null%,True,True,Georgia,Georgia,162,610,%null%,490433,33.03203495686465,33.03,33.03203495686465,33.03203495686465,33.0
13,%null%,%null%,True,True,Illinois,Illinois,254,866,%null%,756590,33.57168347453707,33.57,33.57168347453707,33.57168347453707,33.6
14,%null%,%null%,True,True,North Carolina,North Carolina,119,443,%null%,353832,33.63178005381085,33.63,33.63178005381085,33.63178005381085,33.6
