,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,New Jersey,New Jersey,348,1314,%null%,942292,36.931227262886665,36.9,36.931227262886665,36.931227262886665,36.9
1,%null%,%null%,True,True,California,California,2532,9421,%null%,6136428,41.26178943189752,41.3,41.26178943189752,41.26178943189752,41.3
2,%null%,%null%,True,True,North Carolina,North Carolina,147,524,%null%,353832,41.54514006647222,41.5,41.54514006647222,41.54514006647222,41.5
3,%null%,%null%,True,True,Illinois,Illinois,326,1209,%null%,756590,43.08806619172868,43.1,43.08806619172868,43.08806619172868,43.1
4,%null%,%null%,True,True,Massachusetts,Massachusetts,225,823,%null%,520119,43.25933103770483,43.3,43.25933103770483,43.25933103770483,43.3
5,%null%,%null%,True,True,Ohio,Ohio,139,536,%null%,313413,44.35042579599442,44.4,44.35042579599442,44.35042579599442,44.4
6,%null%,%null%,True,True,Pennsylvania,Pennsylvania,230,825,%null%,503783,45.65457746688554,45.7,45.65457746688554,45.65457746688554,45.7
7,%null%,%null%,True,True,Maryland,Maryland,197,690,%null%,421227,46.76813214727451,46.8,46.76813214727451,46.76813214727451,46.8
8,%null%,%null%,True,True,Virginia,Virginia,288,1085,%null%,614516,46.86615157294521,46.9,46.86615157294521,46.86615157294521,46.9
9,%null%,%null%,True,True,Texas,Texas,787,2694,%null%,1584396,49.67192545298019,49.7,49.67192545298019,49.67192545298019,49.7
10,%null%,%null%,True,True,Georgia,Georgia,247,864,%null%,490433,50.36365823670104,50.4,50.36365823670104,50.36365823670104,50.4
11,%null%,%null%,True,True,Washington,Washington,417,1430,%null%,813284,51.27360184142317,51.3,51.27360184142317,51.27360184142317,51.3
12,%null%,%null%,True,True,New Hampshire,New Hampshire,22,80,%null%,42740,51.47402901263453,51.5,51.47402901263453,51.47402901263453,51.5
13,%null%,%null%,True,True,Tennessee,Tennessee,72,265,%null%,139839,51.487782378306484,51.5,51.487782378306484,51.487782378306484,51.5
14,%null%,%null%,True,True,Michigan,Michigan,177,625,%null%,341843,51.778155469031105,51.8,51.778155469031105,51.778155469031105,51.8
15,%null%,%null%,True,True,Oregon,Oregon,115,391,%null%,221414,51.93890178579494,51.9,51.93890178579494,51.93890178579494,51.9
16,%null%,%null%,True,True,Missouri,Missouri,77,281,%null%,144420,53.316715136407694,53.3,53.316715136407694,53.316715136407694,53.3
17,%null%,%null%,True,True,New York,New York,973,3136,%null%,1812286,53.6890976369072,53.7,53.6890976369072,53.6890976369072,53.7
18,%null%,%null%,True,True,Connecticut,Connecticut,100,368,%null%,179054,55.84907346387123,55.8,55.84907346387123,55.84907346387123,55.8
19,%null%,%null%,True,True,Nevada,Nevada,166,557,%null%,292101,56.82965823465172,56.8,56.82965823465172,56.82965823465172,56.8
20,%null%,%null%,True,True,Hawaii,Hawaii,373,1367,%null%,651433,57.25838267327569,57.3,57.25838267327569,57.25838267327569,57.3
21,%null%,%null%,True,True,Nebraska,Nebraska,33,134,%null%,54128,60.96659769435413,61.0,60.96659769435413,60.96659769435413,61.0
22,%null%,%null%,True,True,Minnesota,Minnesota,189,625,%null%,305845,61.796007781719496,61.8,61.796007781719496,61.796007781719496,61.8
23,%null%,%null%,True,True,Wisconsin,Wisconsin,119,436,%null%,185474,64.15993616355932,64.2,64.15993616355932,64.15993616355932,64.2
24,%null%,%null%,True,True,Iowa,Iowa,59,227,%null%,91780,64.28415776857703,64.3,64.28415776857703,64.28415776857703,64.3
25,%null%,%null%,True,True,Florida,Florida,420,1309,%null%,650132,64.60226538610621,64.6,64.60226538610621,64.60226538610621,64.6
26,%null%,%null%,True,True,Oklahoma,Oklahoma,72,229,%null%,102892,69.97628581425184,70.0,69.97628581425184,69.97628581425184,70.0
27,%null%,%null%,True,True,Rhode Island,Rhode Island,28,101,%null%,39360,71.13821138211382,71.1,71.13821138211382,71.13821138211382,71.1
28,%null%,%null%,True,True,Louisiana,Louisiana,68,192,%null%,85860,79.19869555089682,79.2,79.19869555089682,79.19869555089682,79.2
29,%null%,%null%,True,True,Kansas,Kansas,78,241,%null%,94576,82.47335476230757,82.5,82.47335476230757,82.47335476230757,82.5
30,%null%,%null%,True,True,Utah,Utah,101,345,%null%,119717,84.36562894158725,84.4,84.36562894158725,84.36562894158725,84.4
31,%null%,%null%,True,True,Colorado,Colorado,175,635,%null%,206559,84.72155655284931,84.7,84.72155655284931,84.72155655284931,84.7
32,%null%,%null%,True,True,Kentucky,Kentucky,68,220,%null%,78406,86.72805652628625,86.7,86.72805652628625,86.72805652628625,86.7
33,%null%,%null%,True,True,South Carolina,South Carolina,87,225,%null%,100149,86.87056286133661,86.9,86.87056286133661,86.87056286133661,86.9
34,%null%,%null%,True,True,New Mexico,New Mexico,32,110,%null%,35760,89.48545861297539,89.5,89.48545861297539,89.48545861297539,89.5
35,%null%,%null%,True,True,Arizona,Arizona,248,792,%null%,270631,91.63769117359061,91.6,91.63769117359061,91.63769117359061,91.6
36,%null%,%null%,True,True,Vermont,Vermont,13,69,%null%,12952,100.37059913526869,100.4,100.37059913526869,100.37059913526869,100.4
37,%null%,%null%,True,True,Delaware,Delaware,49,178,%null%,41957,116.78623352479919,116.8,116.78623352479919,116.78623352479919,116.8
38,%null%,%null%,True,True,Arkansas,Arkansas,87,271,%null%,64245,135.4190987625496,135.4,135.4190987625496,135.4190987625496,135.4
39,%null%,%null%,True,True,Mississippi,Mississippi,46,134,%null%,33735,136.3568993626797,136.4,136.3568993626797,136.3568993626797,136.4
40,%null%,%null%,True,True,District of Columbia,District of Columbia,42,134,%null%,29628,141.75779667881733,141.8,141.75779667881733,141.75779667881733,141.8
41,%null%,%null%,True,True,North Dakota,North Dakota,19,54,%null%,13076,145.30437442643012,145.3,145.30437442643012,145.30437442643012,145.3
42,%null%,%null%,True,True,South Dakota,South Dakota,27,74,%null%,15358,175.8041411642141,175.8,175.8041411642141,175.8041411642141,175.8
43,%null%,%null%,True,True,Idaho,Idaho,58,170,%null%,31829,182.2237582079236,182.2,182.2237582079236,182.2237582079236,182.2
44,%null%,%null%,True,True,Montana,Montana,22,75,%null%,11461,191.9553267603176,192.0,191.9553267603176,191.9553267603176,192.0
45,%null%,%null%,True,True,West Virginia,West Virginia,36,110,%null%,15762,228.39741149600306,228.4,228.39741149600306,228.39741149600306,228.4
46,%null%,%null%,True,True,Alaska,Alaska,134,493,%null%,58213,230.18913301152662,230.2,230.18913301152662,230.18913301152662,230.2
47,%null%,%null%,True,True,Indiana,Indiana,441,1501,%null%,183573,240.2314065793989,240.2,240.2314065793989,240.2314065793989,240.2
48,%null%,%null%,True,True,Alabama,Alabama,210,641,%null%,78576,267.25717776420277,267.3,267.25717776420277,267.25717776420277,267.3
49,%null%,%null%,True,True,Maine,Maine,68,204,%null%,18886,360.05506724557875,360.1,360.05506724557875,360.05506724557875,360.1
50,%null%,%null%,True,True,Wyoming,Wyoming,37,102,%null%,6184,598.3182406209573,598.3,598.3182406209573,598.3182406209573,598.3
