,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,Hawaii,Hawaii,81,199,%null%,291001,27.834955893622357,27.83,27.834955893622357,27.834955893622357,27.8
1,%null%,%null%,True,True,Montana,Montana,13,39,%null%,28810,45.12322110378341,45.12,45.12322110378341,45.12322110378341,45.1
2,%null%,%null%,True,True,Oklahoma,Oklahoma,108,258,%null%,235733,45.814544421018695,45.81,45.814544421018695,45.814544421018695,45.8
3,%null%,%null%,True,True,North Dakota,North Dakota,9,25,%null%,16837,53.45370315376849,53.45,53.45370315376849,53.45370315376849,53.5
4,%null%,%null%,True,True,Louisiana,Louisiana,41,120,%null%,74216,55.24415220437641,55.24,55.24415220437641,55.24415220437641,55.2
5,%null%,%null%,True,True,Alaska,Alaska,31,67,%null%,52262,59.316520607707325,59.32,59.316520607707325,59.316520607707325,59.3
6,%null%,%null%,True,True,Washington,Washington,207,569,%null%,342530,60.43266283245263,60.43,60.43266283245263,60.43266283245263,60.4
7,%null%,%null%,True,True,Michigan,Michigan,153,404,%null%,243379,62.864914392778346,62.86,62.864914392778346,62.864914392778346,62.9
8,%null%,%null%,True,True,Pennsylvania,Pennsylvania,164,452,%null%,238808,68.67441626746172,68.67,68.67441626746172,68.67441626746172,68.7
9,%null%,%null%,True,True,Missouri,Missouri,99,251,%null%,143689,68.89880227435643,68.90,68.89880227435643,68.89880227435643,68.9
10,%null%,%null%,True,True,Nevada,Nevada,83,232,%null%,118795,69.86826044867209,69.87,69.86826044867209,69.86826044867209,69.9
11,%null%,%null%,True,True,Maryland,Maryland,113,307,%null%,161497,69.97034000631591,69.97,69.97034000631591,69.97034000631591,70.0
12,%null%,%null%,True,True,Oregon,Oregon,108,275,%null%,148706,72.62652482078732,72.63,72.62652482078732,72.62652482078732,72.6
13,%null%,%null%,True,True,Mississippi,Mississippi,28,68,%null%,37834,74.00750647565681,74.01,74.00750647565681,74.00750647565681,74.0
14,%null%,%null%,True,True,New Hampshire,New Hampshire,17,46,%null%,22716,74.83711921112872,74.84,74.83711921112872,74.83711921112872,74.8
15,%null%,%null%,True,True,Ohio,Ohio,206,481,%null%,274463,75.05565413188664,75.06,75.05565413188664,75.05565413188664,75.1
16,%null%,%null%,True,True,Alabama,Alabama,65,172,%null%,86070,75.51992564191937,75.52,75.51992564191937,75.51992564191937,75.5
17,%null%,%null%,True,True,Indiana,Indiana,106,281,%null%,139946,75.74350106469639,75.74,75.74350106469639,75.74350106469639,75.7
18,%null%,%null%,True,True,Minnesota,Minnesota,106,291,%null%,139747,75.85135995763773,75.85,75.85135995763773,75.85135995763773,75.9
19,%null%,%null%,True,True,Utah,Utah,58,184,%null%,76033,76.28266673681165,76.28,76.28266673681165,76.28266673681165,76.3
20,%null%,%null%,True,True,West Virginia,West Virginia,26,56,%null%,33519,77.56794653778454,77.57,77.56794653778454,77.56794653778454,77.6
