,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,New Mexico,New Mexico,73,202,%null%,186151,39.21547560851137,39.2,39.21547560851137,39.21547560851137,39.2
1,%null%,%null%,True,True,North Carolina,North Carolina,63,172,%null%,115825,54.39240233110295,54.4,54.39240233110295,54.39240233110295,54.4
2,%null%,%null%,True,True,Alaska,Alaska,62,181,%null%,109039,56.86038940195709,56.9,56.86038940195709,56.86038940195709,56.9
3,%null%,%null%,True,True,South Dakota,South Dakota,48,126,%null%,73258,65.52185426847579,65.5,65.52185426847579,65.52185426847579,65.5
4,%null%,%null%,True,True,Arizona,Arizona,184,673,%null%,279130,65.91910579299967,65.9,65.91910579299967,65.91910579299967,65.9
5,%null%,%null%,True,True,North Dakota,North Dakota,29,76,%null%,40207,72.1267440992862,72.1,72.1267440992862,72.1267440992862,72.1
6,%null%,%null%,True,True,Montana,Montana,48,113,%null%,66192,72.51631617113851,72.5,72.51631617113851,72.51631617113851,72.5
7,%null%,%null%,True,True,Oklahoma,Oklahoma,251,683,%null%,339826,73.8613290330934,73.9,73.8613290330934,73.8613290330934,73.9
8,%null%,%null%,True,True,Louisiana,Louisiana,29,72,%null%,30358,95.52671453982475,95.5,95.52671453982475,95.52671453982475,95.5
9,%null%,%null%,True,True,Oregon,Oregon,49,142,%null%,46873,104.53779361252747,104.5,104.53779361252747,104.53779361252747,104.5
10,%null%,%null%,True,True,Washington,Washington,101,255,%null%,95740,105.49404637560059,105.5,105.49404637560059,105.49404637560059,105.5
11,%null%,%null%,True,True,Wisconsin,Wisconsin,59,149,%null%,52520,112.33815689261233,112.3,112.33815689261233,112.33815689261233,112.3
12,%null%,%null%,True,True,Minnesota,Minnesota,72,188,%null%,60687,118.64155420436006,118.6,118.64155420436006,118.64155420436006,118.6
13,%null%,%null%,True,True,Maryland,Maryland,19,56,%null%,14865,127.81701984527413,127.8,127.81701984527413,127.81701984527413,127.8
14,%null%,%null%,True,True,Virginia,Virginia,30,76,%null%,23140,129.64563526361277,129.6,129.64563526361277,129.64563526361277,129.6
15,%null%,%null%,True,True,Wyoming,Wyoming,16,38,%null%,12146,131.73061090070806,131.7,131.73061090070806,131.73061090070806,131.7
16,%null%,%null%,True,True,Nevada,Nevada,35,86,%null%,26502,132.06550449022717,132.1,132.06550449022717,132.06550449022717,132.1
17,%null%,%null%,True,True,Utah,Utah,41,99,%null%,31014,132.19836203005093,132.2,132.19836203005093,132.19836203005093,132.2
18,%null%,%null%,True,True,South Carolina,South Carolina,26,66,%null%,19363,134.27671331921707,134.3,134.27671331921707,134.27671331921707,134.3
19,%null%,%null%,True,True,Nebraska,Nebraska,23,52,%null%,16418,140.09014496284567,140.1,140.09014496284567,140.09014496284567,140.1
20,%null%,%null%,True,True,California,California,242,619,%null%,160861,150.44044236949915,150.4,150.44044236949915,150.44044236949915,150.4
21,%null%,%null%,True,True,Texas,Texas,160,385,%null%,96976,164.98927569707968,165.0,164.98927569707968,164.98927569707968,165.0
22,%null%,%null%,True,True,Georgia,Georgia,42,93,%null%,24975,168.16816816816817,168.2,168.16816816816817,168.16816816816817,168.2
23,%null%,%null%,True,True,Michigan,Michigan,97,221,%null%,57651,168.25380305632166,168.3,168.25380305632166,168.25380305632166,168.3
24,%null%,%null%,True,True,Rhode Island,Rhode Island,8,18,%null%,4633,172.67429311461257,172.7,172.67429311461257,172.67429311461257,172.7
25,%null%,%null%,True,True,New York,New York,106,255,%null%,60197,176.08850939415586,176.1,176.08850939415586,176.08850939415586,176.1
26,%null%,%null%,True,True,Kansas,Kansas,42,99,%null%,23301,180.24977468778164,180.2,180.24977468778164,180.24977468778164,180.2
27,%null%,%null%,True,True,Idaho,Idaho,37,76,%null%,20059,184.45585522708012,184.5,184.45585522708012,184.45585522708012,184.5
28,%null%,%null%,True,True,Massachusetts,Massachusetts,24,66,%null%,12835,186.98870276587456,187.0,186.98870276587456,186.98870276587456,187.0
29,%null%,%null%,True,True,Arkansas,Arkansas,45,102,%null%,23903,188.26088775467514,188.3,188.26088775467514,188.26088775467514,188.3
30,%null%,%null%,True,True,Florida,Florida,105,262,%null%,55453,189.3495392494545,189.3,189.3495392494545,189.3495392494545,189.3
31,%null%,%null%,True,True,Mississippi,Mississippi,29,52,%null%,14992,193.4364994663821,193.4,193.4364994663821,193.4364994663821,193.4
32,%null%,%null%,True,True,Missouri,Missouri,55,135,%null%,27135,202.6902524414962,202.7,202.6902524414962,202.6902524414962,202.7
33,%null%,%null%,True,True,Maine,Maine,19,53,%null%,8892,213.67521367521368,213.7,213.67521367521368,213.67521367521368,213.7
34,%null%,%null%,True,True,Colorado,Colorado,80,184,%null%,37197,215.07110788504448,215.1,215.07110788504448,215.07110788504448,215.1
