,Percentage Suffix Label %-value,Percentage Suffix Label %-alias,Race Chart-value,Race Chart-alias,State-value,State-alias,SUM(Positive Severe Depression)-alias,SUM(Total Depression Responses)-alias,ATTR(Percentage Suffix Label %)-alias,ATTR(TOTAL Population)-alias,AGG(Show # or Percent)-value,AGG(Show # or Percent)-alias,AGG(Sort Race)-value,AGG(Sort Race)-alias,AGG(Formatted Show # or Percent Positive Age)-alias
0,%null%,%null%,True,True,Mississippi,Mississippi,227,669,%null%,1107951,20.48827069067134,20.49,20.48827069067134,20.48827069067134,20.5
1,%null%,%null%,True,True,Louisiana,Louisiana,315,961,%null%,1499002,21.013981302226416,21.01,21.013981302226416,21.013981302226416,21.0
2,%null%,%null%,True,True,North Carolina,North Carolina,520,1836,%null%,2248971,23.12168542858045,23.12,23.12168542858045,23.12168542858045,23.1
3,%null%,%null%,True,True,South Carolina,South Carolina,334,1017,%null%,1352562,24.693877249249944,24.69,24.693877249249944,24.693877249249944,24.7
4,%null%,%null%,True,True,Alabama,Alabama,336,1076,%null%,1336172,25.146463179890016,25.15,25.146463179890016,25.146463179890016,25.1
5,%null%,%null%,True,True,Arkansas,Arkansas,118,367,%null%,466227,25.30955950642069,25.31,25.30955950642069,25.30955950642069,25.3
6,%null%,%null%,True,True,Florida,Florida,883,2873,%null%,3386309,26.075588494729804,26.08,26.075588494729804,26.075588494729804,26.1
7,%null%,%null%,True,True,Michigan,Michigan,374,1199,%null%,1383769,27.027632502245677,27.03,27.027632502245677,27.027632502245677,27.0
8,%null%,%null%,True,True,Tennessee,Tennessee,324,1036,%null%,1158262,27.972945672050024,27.97,27.972945672050024,27.972945672050024,28.0
9,%null%,%null%,True,True,District of Columbia,District of Columbia,83,306,%null%,295889,28.05105968792351,28.05,28.05105968792351,28.05105968792351,28.1
10,%null%,%null%,True,True,Pennsylvania,Pennsylvania,399,1389,%null%,1416684,28.164361283109006,28.16,28.164361283109006,28.164361283109006,28.2
11,%null%,%null%,True,True,Virginia,Virginia,477,1688,%null%,1657724,28.77439187705553,28.77,28.77439187705553,28.77439187705553,28.8
12,%null%,%null%,True,True,Georgia,Georgia,996,3261,%null%,3451256,28.859058846982087,28.86,28.859058846982087,28.859058846982087,28.9
13,%null%,%null%,True,True,Connecticut,Connecticut,112,372,%null%,382977,29.24457604503665,29.24,29.24457604503665,29.24457604503665,29.2
14,%null%,%null%,True,True,Rhode Island,Rhode Island,20,65,%null%,68125,29.357798165137613,29.36,29.357798165137613,29.357798165137613,29.4
15,%null%,%null%,True,True,Ohio,Ohio,445,1326,%null%,1510741,29.455743903157458,29.46,29.455743903157458,29.455743903157458,29.5
16,%null%,%null%,True,True,Missouri,Missouri,210,670,%null%,711459,29.516809823194308,29.52,29.516809823194308,29.516809823194308,29.5
17,%null%,%null%,True,True,New York,New York,849,2793,%null%,2857575,29.710506285924254,29.71,29.710506285924254,29.710506285924254,29.7
18,%null%,%null%,True,True,Maryland,Maryland,556,1922,%null%,1862521,29.852012406839975,29.85,29.852012406839975,29.852012406839975,29.9
19,%null%,%null%,True,True,Texas,Texas,1118,3661,%null%,3630643,30.793443475439474,30.79,30.793443475439474,30.793443475439474,30.8
20,%null%,%null%,True,True,Kansas,Kansas,52,170,%null%,168790,30.80751229338231,30.81,30.80751229338231,30.80751229338231,30.8
21,%null%,%null%,True,True,New Jersey,New Jersey,377,1200,%null%,1205848,31.264305285574967,31.26,31.264305285574967,31.264305285574967,31.3
22,%null%,%null%,True,True,Massachusetts,Massachusetts,170,554,%null%,522609,32.5290991927043,32.53,32.5290991927043,32.5290991927043,32.5
23,%null%,%null%,True,True,Kentucky,Kentucky,123,356,%null%,377275,32.60221323967928,32.60,32.60221323967928,32.60221323967928,32.6
24,%null%,%null%,True,True,Illinois,Illinois,587,1844,%null%,1791229,32.77079591721662,32.77,32.77079591721662,32.77079591721662,32.8
25,%null%,%null%,True,True,Delaware,Delaware,74,246,%null%,223935,33.04530332462545,33.05,33.04530332462545,33.04530332462545,33.0
26,%null%,%null%,True,True,Wisconsin,Wisconsin,125,345,%null%,378263,33.045790891522564,33.05,33.045790891522564,33.045790891522564,33.0
27,%null%,%null%,True,True,South Dakota,South Dakota,7,32,%null%,20987,33.35398103587935,33.35,33.35398103587935,33.35398103587935,33.4
28,%null%,%null%,True,True,California,California,763,2579,%null%,2200126,34.67983197325971,34.68,34.67983197325971,34.67983197325971,34.7
29,%null%,%null%,True,True,Iowa,Iowa,46,135,%null%,131303,35.033472197893424,35.03,35.033472197893424,35.033472197893424,35.0
30,%null%,%null%,True,True,Indiana,Indiana,234,689,%null%,667291,35.06715960502989,35.07,35.06715960502989,35.06715960502989,35.1
31,%null%,%null%,True,True,West Virginia,West Virginia,23,70,%null%,64063,35.902158812419025,35.90,35.902158812419025,35.902158812419025,35.9
32,%null%,%null%,True,True,Oregon,Oregon,31,103,%null%,84565,36.658191923372556,36.66,36.658191923372556,36.658191923372556,36.7
33,%null%,%null%,True,True,New Hampshire,New Hampshire,8,30,%null%,21519,37.17644871973605,37.18,37.17644871973605,37.17644871973605,37.2
34,%null%,%null%,True,True,Oklahoma,Oklahoma,112,313,%null%,296154,37.81816217238328,37.82,37.81816217238328,37.81816217238328,37.8
35,%null%,%null%,True,True,Maine,Maine,9,31,%null%,23559,38.201961033999744,38.20,38.201961033999744,38.201961033999744,38.2
36,%null%,%null%,True,True,New Mexico,New Mexico,16,45,%null%,41152,38.88024883359253,38.88,38.88024883359253,38.88024883359253,38.9
37,%null%,%null%,True,True,Nevada,Nevada,124,329,%null%,301273,41.158683320443586,41.16,41.158683320443586,41.158683320443586,41.2
38,%null%,%null%,True,True,Minnesota,Minnesota,171,481,%null%,409602,41.74784302811021,41.75,41.74784302811021,41.74784302811021,41.7
